wavelength,throughput
300.0,0.0
301.0,0.0
302.0,0.0
303.0,0.0
304.0,0.0
305.0,0.0
306.0,0.0
307.0,0.0
308.0,0.0
309.0,0.0
310.0,0.28687322728259995
311.0,0.30917684848518
312.0,0.31968805913508
313.0,0.31219736814189003
314.0,0.29580748509974997
315.0,0.2785092533627
316.0,0.27272604201052003
317.0,0.28426709728368
318.0,0.30149421966848
319.0,0.3257130207435
320.0,0.34803097907823
321.0,0.35638292971976004
322.0,0.33443722507075
323.0,0.29288342209592
324.0,0.24919277312978
325.0,0.24495765155559002
326.0,0.28431906230514
327.0,0.34536091645506
328.0,0.374569955676
329.0,0.36337642832039996
330.0,0.33420861069568
331.0,0.32791663603242
332.0,0.35487435746718
333.0,0.40077756599579994
334.0,0.43361712810824005
335.0,0.44877694257495
336.0,0.44757940609604996
337.0,0.44565093943188
338.0,0.44859784446900003
339.0,0.45280992568466993
340.0,0.45896246258121004
341.0,0.46350395069730005
342.0,0.46549608266292003
343.0,0.47343742752573004
344.0,0.47726647515000004
345.0,0.48036509013999995
346.0,0.48289623425022005
347.0,0.48820232065793995
348.0,0.49162825671560006
349.0,0.4948695835821
350.0,0.49751574869376003
351.0,0.49856600506956
352.0,0.49914016065620004
353.0,0.49752032626427994
354.0,0.49888539106199997
355.0,0.49289339131828
356.0,0.48839140556672
357.0,0.48628337917788994
358.0,0.49212221058
359.0,0.50584306321328
360.0,0.51299759069055
361.0,0.5151789546769799
362.0,0.52021251874614
363.0,0.52455679940772
364.0,0.52911985920684
365.0,0.5317651262343
366.0,0.53424986710368
367.0,0.53808491359332
368.0,0.5419422999257401
369.0,0.5460035363654
370.0,0.55009984691376
371.0,0.5526413764365801
372.0,0.55839992166673
373.0,0.56125768721299
374.0,0.56265191318276
375.0,0.5664933772908799
376.0,0.5688019024267801
377.0,0.56968155542358
378.0,0.57353286215946
379.0,0.571864482228
380.0,0.57236816866732
381.0,0.57359246220555
382.0,0.5754430501125399
383.0,0.57704800484023
384.0,0.5764626233914499
385.0,0.57653787654453
386.0,0.5743461334750001
387.0,0.5755826008791
388.0,0.57564948057156
389.0,0.5757025507632
390.0,0.5741362940992
391.0,0.57050131689342
392.0,0.56855648870033
393.0,0.56314595610336
394.0,0.5604794930256299
395.0,0.5581195673184001
396.0,0.5529916557830199
397.0,0.5488374440008
398.0,0.5453655031214201
399.0,0.54338585942643
400.0,0.5419581542292
401.0,0.54214039076604
402.0,0.53987915925398
403.0,0.5390477856086799
404.0,0.5400326630608799
405.0,0.53848821902274
406.0,0.53777444599732
407.0,0.5372967831397001
408.0,0.53705400165369
409.0,0.53339703143342
410.0,0.53455523408985
411.0,0.53331004803468
412.0,0.5321692413696599
413.0,0.5313086507001
414.0,0.53178765967184
415.0,0.52887456209808
416.0,0.52948746106824
417.0,0.52509592160162
418.0,0.52346218859834
419.0,0.52052878629015
420.0,0.51770830833384
421.0,0.51277541885586
422.0,0.5101814777756101
423.0,0.50615797332574
424.0,0.5031928703159
425.0,0.5008710158645701
426.0,0.49705647754235993
427.0,0.49230849081713995
428.0,0.48840725648676003
429.0,0.48615106306304995
430.0,0.47755171958040005
431.0,0.47123483315260006
432.0,0.46836993340519995
433.0,0.4662913706374
434.0,0.46571728444726
435.0,0.46794096509562005
436.0,0.46624736668104005
437.0,0.46557462306732
438.0,0.46513716030273
439.0,0.46232652847392003
440.0,0.45921508277974
441.0,0.45671037548942
442.0,0.45555181959858
443.0,0.45345241292839
